customer_id,first_name,last_name,full_name,email,phone,date_of_birth,age,gender,registration_date,city,state,postal_code,region,country,address,customer_segment,income_level,monthly_spending_usd,preferred_device,preferred_payment_method,shopping_frequency,market_focus,vietnam_region_preference,data_source,created_at,integrated_id,data_integration_date
VN_CUST_001326,Customer_1326,Vietnam_842,Vietnamese Customer 1326,customer1326@vietnam-ecommerce.com,84902451135,1990-10-10,35,M,2024-05-20,Hai Phong,Hai Phong,180000,North,Vietnam,831 Hai Phong Street,Regular,Low,32.88,Desktop,Bank_Transfer,Rarely,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.469273,VN_CUST_001326,2025-10-01T21:32:54.884681
VN_CUST_001327,Customer_1327,Vietnam_537,Vietnamese Customer 1327,customer1327@vietnam-ecommerce.com,84913188673,2006-10-06,19,M,2023-11-02,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,680 Ho Chi Minh City Street,Regular,Low,48.02,Mobile,Bank_Transfer,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.469298,VN_CUST_001327,2025-10-01T21:32:54.884681
VN_CUST_001328,Customer_1328,Vietnam_210,Vietnamese Customer 1328,customer1328@vietnam-ecommerce.com,84935951957,1981-10-12,44,F,2023-09-26,Hanoi,Hanoi,100000,North,Vietnam,533 Hanoi Street,Regular,Low,127.24,Desktop,COD,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.469318,VN_CUST_001328,2025-10-01T21:32:54.884681
VN_CUST_001329,Customer_1329,Vietnam_458,Vietnamese Customer 1329,customer1329@vietnam-ecommerce.com,84906815361,1996-10-08,29,M,2024-06-04,Hai Phong,Hai Phong,180000,North,Vietnam,32 Hai Phong Street,Regular,Low,58.21,Desktop,Bank_Transfer,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.469342,VN_CUST_001329,2025-10-01T21:32:54.884681
VN_CUST_001330,Customer_1330,Vietnam_469,Vietnamese Customer 1330,customer1330@vietnam-ecommerce.com,84926543165,1990-10-10,35,M,2025-04-18,Can Tho,Can Tho,900000,South,Vietnam,487 Can Tho Street,High_Value,Middle,249.61,Desktop,E_Wallet_MoMo,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.469369,VN_CUST_001330,2025-10-01T21:32:54.884681
VN_CUST_001331,Customer_1331,Vietnam_435,Vietnamese Customer 1331,customer1331@vietnam-ecommerce.com,84946762237,2000-10-07,25,F,2023-03-30,Can Tho,Can Tho,900000,South,Vietnam,401 Can Tho Street,Regular,Low,58.58,Mobile,Bank_Transfer,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.469393,VN_CUST_001331,2025-10-01T21:32:54.884681
VN_CUST_001332,Customer_1332,Vietnam_359,Vietnamese Customer 1332,customer1332@vietnam-ecommerce.com,84914614661,2006-10-06,19,F,2023-12-15,Can Tho,Can Tho,900000,South,Vietnam,183 Can Tho Street,Premium,High,500.18,Mobile,E_Wallet_MoMo,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.469418,VN_CUST_001332,2025-10-01T21:32:54.884681
VN_CUST_001333,Customer_1333,Vietnam_855,Vietnamese Customer 1333,customer1333@vietnam-ecommerce.com,84948969785,1999-10-08,26,F,2023-12-08,Hai Phong,Hai Phong,180000,North,Vietnam,295 Hai Phong Street,High_Value,Middle,376.88,Mobile,Bank_Transfer,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.469448,VN_CUST_001333,2025-10-01T21:32:54.884681
VN_CUST_001334,Customer_1334,Vietnam_258,Vietnamese Customer 1334,customer1334@vietnam-ecommerce.com,84903444819,1987-10-11,38,F,2025-08-26,Can Tho,Can Tho,900000,South,Vietnam,909 Can Tho Street,Regular,Low,86.43,Mobile,Bank_Transfer,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.469473,VN_CUST_001334,2025-10-01T21:32:54.884681
VN_CUST_001335,Customer_1335,Vietnam_873,Vietnamese Customer 1335,customer1335@vietnam-ecommerce.com,84933289399,1985-10-11,40,F,2024-03-05,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,83 Ho Chi Minh City Street,Premium,High,590.26,Desktop,COD,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.469500,VN_CUST_001335,2025-10-01T21:32:54.884681
VN_CUST_001336,Customer_1336,Vietnam_330,Vietnamese Customer 1336,customer1336@vietnam-ecommerce.com,84908566933,1993-10-09,32,F,2023-01-01,Da Nang,Da Nang,550000,Central,Vietnam,707 Da Nang Street,Regular,Middle,167.89,Desktop,COD,Weekly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.469530,VN_CUST_001336,2025-10-01T21:32:54.884681
VN_CUST_001337,Customer_1337,Vietnam_133,Vietnamese Customer 1337,customer1337@vietnam-ecommerce.com,84901641432,2000-10-07,25,M,2024-06-27,Hai Phong,Hai Phong,180000,North,Vietnam,678 Hai Phong Street,Regular,Middle,145.98,Mobile,E_Wallet_MoMo,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.469557,VN_CUST_001337,2025-10-01T21:32:54.884681
VN_CUST_001338,Customer_1338,Vietnam_190,Vietnamese Customer 1338,customer1338@vietnam-ecommerce.com,84919253381,1995-10-09,30,F,2024-09-26,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,490 Ho Chi Minh City Street,Regular,Middle,352.48,Tablet,COD,Rarely,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.469686,VN_CUST_001338,2025-10-01T21:32:54.884681
VN_CUST_001339,Customer_1339,Vietnam_250,Vietnamese Customer 1339,customer1339@vietnam-ecommerce.com,84947084712,1996-10-08,29,M,2023-05-07,Hanoi,Hanoi,100000,North,Vietnam,204 Hanoi Street,Premium,High,670.77,Mobile,E_Wallet_ZaloPay,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.469718,VN_CUST_001339,2025-10-01T21:32:54.884681
VN_CUST_001340,Customer_1340,Vietnam_532,Vietnamese Customer 1340,customer1340@vietnam-ecommerce.com,84918543887,1998-10-08,27,F,2024-08-26,Can Tho,Can Tho,900000,South,Vietnam,955 Can Tho Street,High_Value,Middle,389.82,Desktop,Bank_Transfer,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.469737,VN_CUST_001340,2025-10-01T21:32:54.884681
VN_CUST_001341,Customer_1341,Vietnam_901,Vietnamese Customer 1341,customer1341@vietnam-ecommerce.com,84914677514,1993-10-09,32,M,2024-05-16,Can Tho,Can Tho,900000,South,Vietnam,866 Can Tho Street,Regular,Middle,146.17,Desktop,COD,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.469766,VN_CUST_001341,2025-10-01T21:32:54.884681
VN_CUST_001342,Customer_1342,Vietnam_407,Vietnamese Customer 1342,customer1342@vietnam-ecommerce.com,84903794717,2005-10-06,20,F,2024-01-31,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,443 Ho Chi Minh City Street,Premium,High,612.59,Desktop,COD,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.469793,VN_CUST_001342,2025-10-01T21:32:54.884681
VN_CUST_001343,Customer_1343,Vietnam_627,Vietnamese Customer 1343,customer1343@vietnam-ecommerce.com,84918360986,1999-10-08,26,M,2024-10-18,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,826 Ho Chi Minh City Street,Regular,Middle,357.59,Mobile,COD,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.469817,VN_CUST_001343,2025-10-01T21:32:54.884681
VN_CUST_001344,Customer_1344,Vietnam_353,Vietnamese Customer 1344,customer1344@vietnam-ecommerce.com,84905469222,1994-10-09,31,F,2024-05-27,Can Tho,Can Tho,900000,South,Vietnam,64 Can Tho Street,Premium,High,236.2,Mobile,COD,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.469842,VN_CUST_001344,2025-10-01T21:32:54.884681
VN_CUST_001345,Customer_1345,Vietnam_59,Vietnamese Customer 1345,customer1345@vietnam-ecommerce.com,84915296450,1990-10-10,35,F,2023-12-19,Can Tho,Can Tho,900000,South,Vietnam,892 Can Tho Street,Regular,Low,33.03,Mobile,COD,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.469860,VN_CUST_001345,2025-10-01T21:32:54.884681
VN_CUST_001346,Customer_1346,Vietnam_935,Vietnamese Customer 1346,customer1346@vietnam-ecommerce.com,84942841394,1991-10-10,34,M,2025-02-09,Can Tho,Can Tho,900000,South,Vietnam,265 Can Tho Street,Regular,Middle,109.31,Desktop,COD,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.469876,VN_CUST_001346,2025-10-01T21:32:54.884681
VN_CUST_001347,Customer_1347,Vietnam_498,Vietnamese Customer 1347,customer1347@vietnam-ecommerce.com,84918411271,1992-10-09,33,F,2023-07-10,Da Nang,Da Nang,550000,Central,Vietnam,141 Da Nang Street,Premium,High,967.4,Desktop,COD,Rarely,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.469892,VN_CUST_001347,2025-10-01T21:32:54.884681
VN_CUST_001348,Customer_1348,Vietnam_990,Vietnamese Customer 1348,customer1348@vietnam-ecommerce.com,84921317619,1982-10-12,43,M,2024-09-27,Hanoi,Hanoi,100000,North,Vietnam,436 Hanoi Street,Regular,Low,38.68,Mobile,Bank_Transfer,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.469913,VN_CUST_001348,2025-10-01T21:32:54.884681
VN_CUST_001349,Customer_1349,Vietnam_702,Vietnamese Customer 1349,customer1349@vietnam-ecommerce.com,84903441655,1996-10-08,29,M,2024-04-26,Da Nang,Da Nang,550000,Central,Vietnam,954 Da Nang Street,Regular,Low,147.17,Desktop,COD,Monthly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.469944,VN_CUST_001349,2025-10-01T21:32:54.884681
VN_CUST_001350,Customer_1350,Vietnam_126,Vietnamese Customer 1350,customer1350@vietnam-ecommerce.com,84925670010,1999-10-08,26,M,2023-01-18,Can Tho,Can Tho,900000,South,Vietnam,127 Can Tho Street,Premium,High,402.64,Mobile,E_Wallet_MoMo,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.469991,VN_CUST_001350,2025-10-01T21:32:54.884681
VN_CUST_001351,Customer_1351,Vietnam_770,Vietnamese Customer 1351,customer1351@vietnam-ecommerce.com,84903526983,1988-10-10,37,M,2024-03-12,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,721 Ho Chi Minh City Street,Regular,Low,68.97,Mobile,COD,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.470059,VN_CUST_001351,2025-10-01T21:32:54.884681
VN_CUST_001352,Customer_1352,Vietnam_894,Vietnamese Customer 1352,customer1352@vietnam-ecommerce.com,84905039282,1995-10-09,30,F,2024-09-20,Hai Phong,Hai Phong,180000,North,Vietnam,555 Hai Phong Street,Regular,Middle,334.51,Mobile,Bank_Transfer,Weekly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.470094,VN_CUST_001352,2025-10-01T21:32:54.884681
VN_CUST_001353,Customer_1353,Vietnam_677,Vietnamese Customer 1353,customer1353@vietnam-ecommerce.com,84939632845,1997-10-08,28,M,2023-03-17,Hai Phong,Hai Phong,180000,North,Vietnam,45 Hai Phong Street,Regular,Middle,282.64,Mobile,E_Wallet_ZaloPay,Rarely,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.470125,VN_CUST_001353,2025-10-01T21:32:54.884681
VN_CUST_001354,Customer_1354,Vietnam_20,Vietnamese Customer 1354,customer1354@vietnam-ecommerce.com,84914254344,1996-10-08,29,F,2024-02-07,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,102 Ho Chi Minh City Street,Regular,Middle,270.59,Mobile,Bank_Transfer,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.470156,VN_CUST_001354,2025-10-01T21:32:54.884681
VN_CUST_001355,Customer_1355,Vietnam_84,Vietnamese Customer 1355,customer1355@vietnam-ecommerce.com,84916532842,2003-10-07,22,F,2023-03-04,Can Tho,Can Tho,900000,South,Vietnam,136 Can Tho Street,Regular,Low,139.83,Desktop,E_Wallet_MoMo,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.470187,VN_CUST_001355,2025-10-01T21:32:54.884681
VN_CUST_001356,Customer_1356,Vietnam_370,Vietnamese Customer 1356,customer1356@vietnam-ecommerce.com,84947144119,1998-10-08,27,F,2025-02-12,Can Tho,Can Tho,900000,South,Vietnam,49 Can Tho Street,Regular,Low,56.27,Mobile,E_Wallet_MoMo,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.470237,VN_CUST_001356,2025-10-01T21:32:54.884681
VN_CUST_001357,Customer_1357,Vietnam_302,Vietnamese Customer 1357,customer1357@vietnam-ecommerce.com,84916696150,1995-10-09,30,F,2022-11-18,Hai Phong,Hai Phong,180000,North,Vietnam,9 Hai Phong Street,Regular,Middle,287.15,Desktop,Bank_Transfer,Weekly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.470270,VN_CUST_001357,2025-10-01T21:32:54.884681
VN_CUST_001358,Customer_1358,Vietnam_683,Vietnamese Customer 1358,customer1358@vietnam-ecommerce.com,84927997951,1996-10-08,29,F,2023-02-23,Da Nang,Da Nang,550000,Central,Vietnam,318 Da Nang Street,Regular,Middle,312.45,Mobile,E_Wallet_MoMo,Monthly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.470298,VN_CUST_001358,2025-10-01T21:32:54.884681
VN_CUST_001359,Customer_1359,Vietnam_877,Vietnamese Customer 1359,customer1359@vietnam-ecommerce.com,84949935612,2003-10-07,22,F,2023-02-18,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,671 Ho Chi Minh City Street,Regular,Middle,278.87,Mobile,Bank_Transfer,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.470326,VN_CUST_001359,2025-10-01T21:32:54.884681
VN_CUST_001360,Customer_1360,Vietnam_56,Vietnamese Customer 1360,customer1360@vietnam-ecommerce.com,84941610513,1997-10-08,28,M,2025-04-06,Da Nang,Da Nang,550000,Central,Vietnam,939 Da Nang Street,Regular,Middle,179.7,Mobile,Bank_Transfer,Quarterly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.470352,VN_CUST_001360,2025-10-01T21:32:54.884681
VN_CUST_001361,Customer_1361,Vietnam_634,Vietnamese Customer 1361,customer1361@vietnam-ecommerce.com,84944884970,1996-10-08,29,M,2024-11-07,Da Nang,Da Nang,550000,Central,Vietnam,474 Da Nang Street,Regular,Middle,399.25,Mobile,Bank_Transfer,Weekly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.470376,VN_CUST_001361,2025-10-01T21:32:54.884681
VN_CUST_001362,Customer_1362,Vietnam_833,Vietnamese Customer 1362,customer1362@vietnam-ecommerce.com,84901621910,2000-10-07,25,F,2025-02-06,Can Tho,Can Tho,900000,South,Vietnam,565 Can Tho Street,Regular,Low,91.04,Desktop,E_Wallet_MoMo,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.470399,VN_CUST_001362,2025-10-01T21:32:54.884681
VN_CUST_001363,Customer_1363,Vietnam_814,Vietnamese Customer 1363,customer1363@vietnam-ecommerce.com,84927433618,2003-10-07,22,M,2025-07-10,Hai Phong,Hai Phong,180000,North,Vietnam,333 Hai Phong Street,Regular,Low,78.21,Mobile,Bank_Transfer,Weekly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.470421,VN_CUST_001363,2025-10-01T21:32:54.884681
VN_CUST_001364,Customer_1364,Vietnam_123,Vietnamese Customer 1364,customer1364@vietnam-ecommerce.com,84918725580,1994-10-09,31,F,2024-05-23,Hai Phong,Hai Phong,180000,North,Vietnam,370 Hai Phong Street,High_Value,Middle,183.78,Desktop,COD,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.470448,VN_CUST_001364,2025-10-01T21:32:54.884681
VN_CUST_001365,Customer_1365,Vietnam_603,Vietnamese Customer 1365,customer1365@vietnam-ecommerce.com,84949995644,1996-10-08,29,M,2023-11-03,Hai Phong,Hai Phong,180000,North,Vietnam,42 Hai Phong Street,Premium,High,574.53,Mobile,E_Wallet_MoMo,Weekly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.470505,VN_CUST_001365,2025-10-01T21:32:54.884681
VN_CUST_001366,Customer_1366,Vietnam_419,Vietnamese Customer 1366,customer1366@vietnam-ecommerce.com,84935437851,2004-10-06,21,M,2025-04-22,Hanoi,Hanoi,100000,North,Vietnam,561 Hanoi Street,Regular,Low,66.61,Mobile,E_Wallet_MoMo,Weekly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.470645,VN_CUST_001366,2025-10-01T21:32:54.884681
VN_CUST_001367,Customer_1367,Vietnam_365,Vietnamese Customer 1367,customer1367@vietnam-ecommerce.com,84937482817,2006-10-06,19,M,2024-08-20,Da Nang,Da Nang,550000,Central,Vietnam,357 Da Nang Street,Regular,Middle,355.24,Tablet,Bank_Transfer,Rarely,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.470698,VN_CUST_001367,2025-10-01T21:32:54.884681
VN_CUST_001368,Customer_1368,Vietnam_264,Vietnamese Customer 1368,customer1368@vietnam-ecommerce.com,84904669329,1994-10-09,31,M,2025-03-15,Hanoi,Hanoi,100000,North,Vietnam,481 Hanoi Street,High_Value,Middle,343.28,Mobile,COD,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.470771,VN_CUST_001368,2025-10-01T21:32:54.884681
VN_CUST_001369,Customer_1369,Vietnam_288,Vietnamese Customer 1369,customer1369@vietnam-ecommerce.com,84914054123,1999-10-08,26,M,2025-06-30,Da Nang,Da Nang,550000,Central,Vietnam,296 Da Nang Street,Regular,Low,52.83,Mobile,COD,Quarterly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.470796,VN_CUST_001369,2025-10-01T21:32:54.884681
VN_CUST_001370,Customer_1370,Vietnam_65,Vietnamese Customer 1370,customer1370@vietnam-ecommerce.com,84919746886,1981-10-12,44,M,2024-04-02,Da Nang,Da Nang,550000,Central,Vietnam,294 Da Nang Street,Premium,High,849.16,Mobile,Bank_Transfer,Weekly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.470821,VN_CUST_001370,2025-10-01T21:32:54.884681
VN_CUST_001371,Customer_1371,Vietnam_703,Vietnamese Customer 1371,customer1371@vietnam-ecommerce.com,84919441503,1973-10-14,52,F,2023-04-30,Hanoi,Hanoi,100000,North,Vietnam,193 Hanoi Street,Regular,Middle,292.43,Mobile,Credit_Card,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.470839,VN_CUST_001371,2025-10-01T21:32:54.884681
VN_CUST_001372,Customer_1372,Vietnam_156,Vietnamese Customer 1372,customer1372@vietnam-ecommerce.com,84901999568,1987-10-11,38,M,2024-10-15,Can Tho,Can Tho,900000,South,Vietnam,143 Can Tho Street,Premium,High,818.46,Mobile,COD,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.470855,VN_CUST_001372,2025-10-01T21:32:54.884681
VN_CUST_001373,Customer_1373,Vietnam_474,Vietnamese Customer 1373,customer1373@vietnam-ecommerce.com,84937839863,2004-10-06,21,M,2022-11-12,Hai Phong,Hai Phong,180000,North,Vietnam,658 Hai Phong Street,Premium,High,877.71,Mobile,Bank_Transfer,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.470874,VN_CUST_001373,2025-10-01T21:32:54.884681
VN_CUST_001374,Customer_1374,Vietnam_361,Vietnamese Customer 1374,customer1374@vietnam-ecommerce.com,84938028083,1997-10-08,28,M,2023-01-13,Da Nang,Da Nang,550000,Central,Vietnam,722 Da Nang Street,Premium,High,955.49,Mobile,COD,Weekly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.470890,VN_CUST_001374,2025-10-01T21:32:54.884681
VN_CUST_001375,Customer_1375,Vietnam_369,Vietnamese Customer 1375,customer1375@vietnam-ecommerce.com,84912117542,1991-10-10,34,M,2025-05-09,Hanoi,Hanoi,100000,North,Vietnam,587 Hanoi Street,High_Value,Middle,323.6,Desktop,E_Wallet_ZaloPay,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.470906,VN_CUST_001375,2025-10-01T21:32:54.884681
VN_CUST_001376,Customer_1376,Vietnam_686,Vietnamese Customer 1376,customer1376@vietnam-ecommerce.com,84912612639,2003-10-07,22,M,2022-10-06,Can Tho,Can Tho,900000,South,Vietnam,422 Can Tho Street,Regular,Low,81.79,Mobile,Bank_Transfer,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.470922,VN_CUST_001376,2025-10-01T21:32:54.884681
VN_CUST_001377,Customer_1377,Vietnam_304,Vietnamese Customer 1377,customer1377@vietnam-ecommerce.com,84911498317,1993-10-09,32,M,2024-06-28,Da Nang,Da Nang,550000,Central,Vietnam,623 Da Nang Street,Premium,High,438.12,Mobile,E_Wallet_MoMo,Weekly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.470936,VN_CUST_001377,2025-10-01T21:32:54.884681
VN_CUST_001378,Customer_1378,Vietnam_570,Vietnamese Customer 1378,customer1378@vietnam-ecommerce.com,84947090919,1986-10-11,39,M,2024-05-12,Hai Phong,Hai Phong,180000,North,Vietnam,720 Hai Phong Street,Regular,Middle,160.92,Desktop,E_Wallet_MoMo,Rarely,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.470952,VN_CUST_001378,2025-10-01T21:32:54.884681
VN_CUST_001379,Customer_1379,Vietnam_380,Vietnamese Customer 1379,customer1379@vietnam-ecommerce.com,84934409036,1996-10-08,29,F,2024-08-02,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,136 Ho Chi Minh City Street,Premium,High,629.44,Mobile,E_Wallet_ZaloPay,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.470967,VN_CUST_001379,2025-10-01T21:32:54.884681
VN_CUST_001380,Customer_1380,Vietnam_570,Vietnamese Customer 1380,customer1380@vietnam-ecommerce.com,84922363464,1997-10-08,28,M,2023-02-13,Can Tho,Can Tho,900000,South,Vietnam,935 Can Tho Street,High_Value,Middle,178.71,Desktop,Credit_Card,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.470989,VN_CUST_001380,2025-10-01T21:32:54.884681
VN_CUST_001381,Customer_1381,Vietnam_327,Vietnamese Customer 1381,customer1381@vietnam-ecommerce.com,84925316460,1998-10-08,27,F,2025-03-19,Hai Phong,Hai Phong,180000,North,Vietnam,794 Hai Phong Street,High_Value,Middle,357.29,Mobile,E_Wallet_MoMo,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.471005,VN_CUST_001381,2025-10-01T21:32:54.884681
VN_CUST_001382,Customer_1382,Vietnam_908,Vietnamese Customer 1382,customer1382@vietnam-ecommerce.com,84926819727,2006-10-06,19,M,2023-03-25,Can Tho,Can Tho,900000,South,Vietnam,34 Can Tho Street,Regular,Low,40.11,Mobile,COD,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.471022,VN_CUST_001382,2025-10-01T21:32:54.884681
VN_CUST_001383,Customer_1383,Vietnam_121,Vietnamese Customer 1383,customer1383@vietnam-ecommerce.com,84936856588,2001-10-07,24,M,2023-06-12,Hanoi,Hanoi,100000,North,Vietnam,97 Hanoi Street,Regular,Low,57.59,Mobile,E_Wallet_MoMo,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.471038,VN_CUST_001383,2025-10-01T21:32:54.884681
VN_CUST_001384,Customer_1384,Vietnam_182,Vietnamese Customer 1384,customer1384@vietnam-ecommerce.com,84906446520,1987-10-11,38,F,2023-04-08,Hanoi,Hanoi,100000,North,Vietnam,953 Hanoi Street,Regular,Low,111.71,Desktop,E_Wallet_MoMo,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.471053,VN_CUST_001384,2025-10-01T21:32:54.884681
VN_CUST_001385,Customer_1385,Vietnam_102,Vietnamese Customer 1385,customer1385@vietnam-ecommerce.com,84903591689,1987-10-11,38,F,2023-08-01,Hai Phong,Hai Phong,180000,North,Vietnam,705 Hai Phong Street,Regular,Middle,135.07,Mobile,Bank_Transfer,Weekly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.471069,VN_CUST_001385,2025-10-01T21:32:54.884681
VN_CUST_001386,Customer_1386,Vietnam_176,Vietnamese Customer 1386,customer1386@vietnam-ecommerce.com,84943568659,1999-10-08,26,F,2023-08-23,Hai Phong,Hai Phong,180000,North,Vietnam,708 Hai Phong Street,High_Value,Middle,324.83,Mobile,Bank_Transfer,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.471085,VN_CUST_001386,2025-10-01T21:32:54.884681
VN_CUST_001387,Customer_1387,Vietnam_746,Vietnamese Customer 1387,customer1387@vietnam-ecommerce.com,84913441513,1979-10-13,46,M,2024-12-31,Da Nang,Da Nang,550000,Central,Vietnam,219 Da Nang Street,Premium,High,368.65,Desktop,Bank_Transfer,Monthly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.471101,VN_CUST_001387,2025-10-01T21:32:54.884681
VN_CUST_001388,Customer_1388,Vietnam_65,Vietnamese Customer 1388,customer1388@vietnam-ecommerce.com,84927727716,1998-10-08,27,F,2024-07-20,Da Nang,Da Nang,550000,Central,Vietnam,25 Da Nang Street,Regular,Middle,216.58,Mobile,COD,Monthly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.471120,VN_CUST_001388,2025-10-01T21:32:54.884681
VN_CUST_001389,Customer_1389,Vietnam_56,Vietnamese Customer 1389,customer1389@vietnam-ecommerce.com,84946445918,2000-10-07,25,M,2022-10-27,Hanoi,Hanoi,100000,North,Vietnam,556 Hanoi Street,Regular,Middle,279.39,Mobile,Bank_Transfer,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.471138,VN_CUST_001389,2025-10-01T21:32:54.884681
VN_CUST_001390,Customer_1390,Vietnam_708,Vietnamese Customer 1390,customer1390@vietnam-ecommerce.com,84901985166,2004-10-06,21,F,2023-08-26,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,408 Ho Chi Minh City Street,Regular,Low,113.2,Mobile,COD,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.471154,VN_CUST_001390,2025-10-01T21:32:54.884681
VN_CUST_001391,Customer_1391,Vietnam_107,Vietnamese Customer 1391,customer1391@vietnam-ecommerce.com,84939369215,1991-10-10,34,M,2025-05-21,Hai Phong,Hai Phong,180000,North,Vietnam,396 Hai Phong Street,High_Value,Middle,119.1,Desktop,Credit_Card,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.471171,VN_CUST_001391,2025-10-01T21:32:54.884681
VN_CUST_001392,Customer_1392,Vietnam_348,Vietnamese Customer 1392,customer1392@vietnam-ecommerce.com,84933351043,1998-10-08,27,M,2024-10-22,Da Nang,Da Nang,550000,Central,Vietnam,923 Da Nang Street,Regular,Middle,149.95,Desktop,E_Wallet_ZaloPay,Quarterly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.471190,VN_CUST_001392,2025-10-01T21:32:54.884681
